market,trade_date_utc,trade_time_utc,timestamp,trade_price,trade_volume,prev_closing_price,change_price,ask_bid,sequential_id
KRW-ARB,2024-03-19,15:02:09,1710860529248,2335.0,256.71079218,2381.0,-46.0,BID,17108605292480000
KRW-ARB,2024-03-19,15:02:09,1710860529220,2335.0,804.98256211,2381.0,-46.0,BID,17108605292200000
KRW-ARB,2024-03-19,15:02:08,1710860528638,2335.0,480.88322728,2381.0,-46.0,BID,17108605286380000
KRW-ARB,2024-03-19,15:02:06,1710860526111,2335.0,5.29978588,2381.0,-46.0,BID,17108605261110000
KRW-ARB,2024-03-19,15:02:03,1710860523929,2335.0,847.87334812,2381.0,-46.0,ASK,17108605239290000
KRW-ARB,2024-03-19,15:02:01,1710860521844,2336.0,202.66238042,2381.0,-45.0,BID,17108605218440000
KRW-ARB,2024-03-19,15:02:01,1710860521718,2336.0,202.90575495,2381.0,-45.0,BID,17108605217180000
KRW-ARB,2024-03-19,15:02:01,1710860521106,2336.0,271.36815614,2381.0,-45.0,BID,17108605211060002
KRW-ARB,2024-03-19,15:02:01,1710860521106,2336.0,3.88599524,2381.0,-45.0,BID,17108605211060001
KRW-ARB,2024-03-19,15:02:01,1710860521106,2336.0,28.95126617,2381.0,-45.0,BID,17108605211060000
KRW-ARB,2024-03-19,15:02:00,1710860520935,2336.0,38.90261079,2381.0,-45.0,BID,17108605209350001
KRW-ARB,2024-03-19,15:02:00,1710860520935,2336.0,263.77947775,2381.0,-45.0,BID,17108605209350000
KRW-ARB,2024-03-19,15:02:00,1710860520903,2336.0,265.18087753,2381.0,-45.0,BID,17108605209030000
KRW-ARB,2024-03-19,15:01:55,1710860515055,2336.0,21.42245073,2381.0,-45.0,ASK,17108605150550000
KRW-ARB,2024-03-19,15:01:53,1710860513332,2335.0,7502.45087431,2381.0,-46.0,BID,17108605133320000
KRW-ARB,2024-03-19,15:01:53,1710860513184,2335.0,707.92700194,2381.0,-46.0,BID,17108605131840000
KRW-ARB,2024-03-19,15:01:52,1710860512346,2335.0,522.58964144,2381.0,-46.0,BID,17108605123460000
KRW-ARB,2024-03-19,15:01:52,1710860512270,2335.0,438.23695596,2381.0,-46.0,BID,17108605122700000
KRW-ARB,2024-03-19,15:01:52,1710860512258,2335.0,427.365,2381.0,-46.0,BID,17108605122580000
KRW-ARB,2024-03-19,15:01:47,1710860507301,2334.0,65.33404103,2381.0,-47.0,BID,17108605073010001
KRW-ARB,2024-03-19,15:01:47,1710860507301,2333.0,3.78089668,2381.0,-48.0,BID,17108605073010000
KRW-ARB,2024-03-19,15:01:46,1710860506740,2332.0,3.406e-05,2381.0,-49.0,BID,17108605067400000
KRW-ARB,2024-03-19,15:01:43,1710860503856,2330.0,406.39658848,2381.0,-51.0,ASK,17108605038560000
KRW-ARB,2024-03-19,15:01:36,1710860496063,2330.0,937.81090118,2381.0,-51.0,ASK,17108604960630000
KRW-ARB,2024-03-19,15:01:30,1710860490648,2332.0,1045.0382,2381.0,-49.0,BID,17108604906480000
KRW-ARB,2024-03-19,15:01:30,1710860490637,2330.0,5.6300027,2381.0,-51.0,ASK,17108604906370001
KRW-ARB,2024-03-19,15:01:30,1710860490637,2331.0,1074.30617725,2381.0,-50.0,ASK,17108604906370000
KRW-ARB,2024-03-19,15:01:30,1710860490099,2332.0,22.08490625,2381.0,-49.0,BID,17108604900990000
KRW-ARB,2024-03-19,15:01:30,1710860490064,2332.0,293.44731645,2381.0,-49.0,BID,17108604900640000
KRW-ARB,2024-03-19,15:01:29,1710860489880,2332.0,423.39365743,2381.0,-49.0,BID,17108604898800000
KRW-ARB,2024-03-19,15:01:29,1710860489872,2332.0,422.40489702,2381.0,-49.0,BID,17108604898720000
KRW-ARB,2024-03-19,15:01:29,1710860489815,2332.0,728.66717437,2381.0,-49.0,BID,17108604898150000
KRW-ARB,2024-03-19,15:01:29,1710860489590,2332.0,870.01516933,2381.0,-49.0,BID,17108604895900000
KRW-ARB,2024-03-19,15:01:29,1710860489582,2332.0,100.96041043,2381.0,-49.0,BID,17108604895820000
KRW-ARB,2024-03-19,15:01:29,1710860489426,2332.0,505.91736901,2381.0,-49.0,BID,17108604894260000
KRW-ARB,2024-03-19,15:01:29,1710860489060,2332.0,439.09477591,2381.0,-49.0,BID,17108604890600000
KRW-ARB,2024-03-19,15:01:28,1710860488918,2332.0,869.57232446,2381.0,-49.0,BID,17108604889180000
KRW-ARB,2024-03-19,15:01:28,1710860488659,2332.0,303.54887821,2381.0,-49.0,BID,17108604886590000
KRW-ARB,2024-03-19,15:01:28,1710860488646,2332.0,405.89481331,2381.0,-49.0,BID,17108604886460000
KRW-ARB,2024-03-19,15:01:28,1710860488565,2332.0,354.9846884,2381.0,-49.0,BID,17108604885650000
KRW-ARB,2024-03-19,15:01:28,1710860488497,2332.0,357.64238399,2381.0,-49.0,BID,17108604884970000
KRW-ARB,2024-03-19,15:01:28,1710860488442,2332.0,89.36058319,2381.0,-49.0,BID,17108604884420000
KRW-ARB,2024-03-19,15:01:27,1710860487880,2332.0,43.9966,2381.0,-49.0,BID,17108604878800000
KRW-ARB,2024-03-19,15:01:27,1710860487455,2335.0,284.15400559,2381.0,-46.0,BID,17108604874550000
KRW-ARB,2024-03-19,15:01:26,1710860486770,2330.0,16.09119624,2381.0,-51.0,ASK,17108604867700000
KRW-ARB,2024-03-19,15:01:26,1710860486041,2333.0,332.52853573,2381.0,-48.0,BID,17108604860410000
KRW-ARB,2024-03-19,15:01:26,1710860486035,2333.0,85.11205459,2381.0,-48.0,BID,17108604860350001
KRW-ARB,2024-03-19,15:01:26,1710860486035,2333.0,248.85559411,2381.0,-48.0,BID,17108604860350000
KRW-ARB,2024-03-19,15:01:25,1710860485019,2330.0,8119.8916507,2381.0,-51.0,ASK,17108604850190009
KRW-ARB,2024-03-19,15:01:25,1710860485019,2330.0,42.91845494,2381.0,-51.0,ASK,17108604850190008
KRW-ARB,2024-03-19,15:01:25,1710860485019,2330.0,9.50991416,2381.0,-51.0,ASK,17108604850190007
KRW-ARB,2024-03-19,15:01:25,1710860485019,2330.0,42.91845493,2381.0,-51.0,ASK,17108604850190006
KRW-ARB,2024-03-19,15:01:25,1710860485019,2331.0,182.83817416,2381.0,-50.0,ASK,17108604850190005
KRW-ARB,2024-03-19,15:01:25,1710860485019,2331.0,5.12768706,2381.0,-50.0,ASK,17108604850190004
KRW-ARB,2024-03-19,15:01:25,1710860485019,2331.0,18.20381528,2381.0,-50.0,ASK,17108604850190003
KRW-ARB,2024-03-19,15:01:25,1710860485019,2331.0,767.1402394,2381.0,-50.0,ASK,17108604850190002
KRW-ARB,2024-03-19,15:01:25,1710860485019,2331.0,5.0,2381.0,-50.0,ASK,17108604850190001
KRW-ARB,2024-03-19,15:01:25,1710860485019,2332.0,7e-08,2381.0,-49.0,ASK,17108604850190000
KRW-ARB,2024-03-19,15:01:24,1710860484542,2332.0,77.37518944,2381.0,-49.0,ASK,17108604845420001
KRW-ARB,2024-03-19,15:01:24,1710860484542,2332.0,748.55706456,2381.0,-49.0,ASK,17108604845420000
KRW-ARB,2024-03-19,15:01:23,1710860483272,2332.0,251.44293544,2381.0,-49.0,ASK,17108604832720006
KRW-ARB,2024-03-19,15:01:23,1710860483272,2332.0,214.40823327,2381.0,-49.0,ASK,17108604832720005
KRW-ARB,2024-03-19,15:01:23,1710860483272,2332.0,5.0,2381.0,-49.0,ASK,17108604832720004
KRW-ARB,2024-03-19,15:01:23,1710860483272,2332.0,10.0,2381.0,-49.0,ASK,17108604832720003
KRW-ARB,2024-03-19,15:01:23,1710860483272,2332.0,857.6329331,2381.0,-49.0,ASK,17108604832720002
KRW-ARB,2024-03-19,15:01:23,1710860483272,2332.0,5.0,2381.0,-49.0,ASK,17108604832720001
KRW-ARB,2024-03-19,15:01:23,1710860483272,2333.0,2.9e-07,2381.0,-48.0,ASK,17108604832720000
KRW-ARB,2024-03-19,15:01:22,1710860482577,2333.0,43.95177853,2381.0,-48.0,ASK,17108604825770002
KRW-ARB,2024-03-19,15:01:22,1710860482577,2333.0,2.42241748,2381.0,-48.0,ASK,17108604825770001
KRW-ARB,2024-03-19,15:01:22,1710860482577,2333.0,733.57861499,2381.0,-48.0,ASK,17108604825770000
KRW-ARB,2024-03-19,15:01:22,1710860482243,2333.0,1039.22832885,2381.0,-48.0,ASK,17108604822430003
KRW-ARB,2024-03-19,15:01:22,1710860482243,2333.0,10.21135381,2381.0,-48.0,ASK,17108604822430002
KRW-ARB,2024-03-19,15:01:22,1710860482243,2333.0,5.0,2381.0,-48.0,ASK,17108604822430001
KRW-ARB,2024-03-19,15:01:22,1710860482243,2333.0,3.0,2381.0,-48.0,ASK,17108604822430000
KRW-ARB,2024-03-19,15:01:21,1710860481722,2334.0,1074.30617662,2381.0,-47.0,ASK,17108604817220001
KRW-ARB,2024-03-19,15:01:21,1710860481722,2334.0,1206.76276438,2381.0,-47.0,ASK,17108604817220000
KRW-ARB,2024-03-19,15:01:20,1710860480273,2334.0,177.8,2381.0,-47.0,ASK,17108604802730000
KRW-ARB,2024-03-19,15:01:19,1710860479460,2338.0,316.73557244,2381.0,-43.0,ASK,17108604794600000
KRW-ARB,2024-03-19,15:01:19,1710860479220,2339.0,181.9359351,2381.0,-42.0,BID,17108604792200000
KRW-ARB,2024-03-19,15:01:19,1710860479163,2338.0,285.46712925,2381.0,-43.0,ASK,17108604791630000
KRW-ARB,2024-03-19,15:01:19,1710860479063,2338.0,33.42783964,2381.0,-43.0,BID,17108604790630000
KRW-ARB,2024-03-19,15:01:18,1710860478177,2336.0,142.87816307,2381.0,-45.0,BID,17108604781770000
KRW-ARB,2024-03-19,15:01:18,1710860478160,2336.0,236.8451993,2381.0,-45.0,BID,17108604781600000
KRW-ARB,2024-03-19,15:01:18,1710860478064,2336.0,427.127,2381.0,-45.0,BID,17108604780640000
KRW-ARB,2024-03-19,15:01:18,1710860478061,2336.0,137.5071,2381.0,-45.0,BID,17108604780610000
KRW-ARB,2024-03-19,15:01:17,1710860477862,2336.0,319.12951018,2381.0,-45.0,BID,17108604778620000
KRW-ARB,2024-03-19,15:01:17,1710860477480,2336.0,127.71136891,2381.0,-45.0,BID,17108604774800001
KRW-ARB,2024-03-19,15:01:17,1710860477480,2336.0,30.90762969,2381.0,-45.0,BID,17108604774800000
KRW-ARB,2024-03-19,15:01:17,1710860477226,2336.0,427.064,2381.0,-45.0,BID,17108604772260000
KRW-ARB,2024-03-19,15:01:17,1710860477083,2334.0,28.08098026,2381.0,-47.0,ASK,17108604770830003
KRW-ARB,2024-03-19,15:01:17,1710860477083,2334.0,5.0,2381.0,-47.0,ASK,17108604770830002
KRW-ARB,2024-03-19,15:01:17,1710860477083,2334.0,5.0,2381.0,-47.0,ASK,17108604770830001
KRW-ARB,2024-03-19,15:01:17,1710860477083,2334.0,3.0,2381.0,-47.0,ASK,17108604770830000
KRW-ARB,2024-03-19,15:01:16,1710860476520,2336.0,220.44510734,2381.0,-45.0,BID,17108604765200000
KRW-ARB,2024-03-19,15:01:16,1710860476435,2336.0,286.94332593,2381.0,-45.0,BID,17108604764350000
KRW-ARB,2024-03-19,15:01:16,1710860476372,2336.0,166.70529626,2381.0,-45.0,BID,17108604763720000
KRW-ARB,2024-03-19,15:01:16,1710860476241,2336.0,334.05199974,2381.0,-45.0,BID,17108604762410000
KRW-ARB,2024-03-19,15:01:16,1710860476174,2336.0,310.80621507,2381.0,-45.0,BID,17108604761740001
KRW-ARB,2024-03-19,15:01:16,1710860476174,2336.0,1.342e-05,2381.0,-45.0,BID,17108604761740000
KRW-ARB,2024-03-19,15:01:15,1710860475890,2336.0,263.205,2381.0,-45.0,BID,17108604758900000
KRW-ARB,2024-03-19,15:01:15,1710860475658,2336.0,112.8021486,2381.0,-45.0,BID,17108604756580000
KRW-ARB,2024-03-19,15:01:15,1710860475414,2336.0,161.14592658,2381.0,-45.0,BID,17108604754140000
KRW-ARB,2024-03-19,15:01:15,1710860475292,2335.0,5.9e-07,2381.0,-46.0,ASK,17108604752920000
KRW-ARB,2024-03-19,15:01:15,1710860475268,2335.0,4.28265465,2381.0,-46.0,ASK,17108604752680005
KRW-ARB,2024-03-19,15:01:15,1710860475268,2335.0,5.0,2381.0,-46.0,ASK,17108604752680004
KRW-ARB,2024-03-19,15:01:15,1710860475268,2335.0,8.56531049,2381.0,-46.0,ASK,17108604752680003
KRW-ARB,2024-03-19,15:01:15,1710860475268,2335.0,4.28265524,2381.0,-46.0,ASK,17108604752680002
KRW-ARB,2024-03-19,15:01:15,1710860475268,2335.0,88.05957173,2381.0,-46.0,ASK,17108604752680001
KRW-ARB,2024-03-19,15:01:15,1710860475268,2335.0,106.62234189,2381.0,-46.0,ASK,17108604752680000
KRW-ARB,2024-03-19,15:01:15,1710860475192,2336.0,1e-08,2381.0,-45.0,ASK,17108604751920000
KRW-ARB,2024-03-19,15:01:15,1710860475158,2336.0,12.7986348,2381.0,-45.0,ASK,17108604751580003
KRW-ARB,2024-03-19,15:01:15,1710860475158,2336.0,5.0,2381.0,-45.0,ASK,17108604751580002
KRW-ARB,2024-03-19,15:01:15,1710860475158,2336.0,128.09564474,2381.0,-45.0,ASK,17108604751580001
KRW-ARB,2024-03-19,15:01:15,1710860475158,2336.0,3954.47792451,2381.0,-45.0,ASK,17108604751580000
KRW-ARB,2024-03-19,15:01:13,1710860473907,2336.0,415.31845512,2381.0,-45.0,ASK,17108604739070000
KRW-ARB,2024-03-19,15:01:13,1710860473580,2336.0,8202.14142002,2381.0,-45.0,ASK,17108604735800001
KRW-ARB,2024-03-19,15:01:13,1710860473580,2337.0,1.1e-06,2381.0,-44.0,ASK,17108604735800000
KRW-ARB,2024-03-19,15:01:13,1710860473368,2337.0,898.58793214,2381.0,-44.0,ASK,17108604733680005
KRW-ARB,2024-03-19,15:01:13,1710860473368,2337.0,31.93159953,2381.0,-44.0,ASK,17108604733680004
KRW-ARB,2024-03-19,15:01:13,1710860473368,2337.0,5.73502353,2381.0,-44.0,ASK,17108604733680003
KRW-ARB,2024-03-19,15:01:13,1710860473368,2337.0,23.53872486,2381.0,-44.0,ASK,17108604733680002
KRW-ARB,2024-03-19,15:01:13,1710860473368,2337.0,1e-08,2381.0,-44.0,ASK,17108604733680001
KRW-ARB,2024-03-19,15:01:13,1710860473368,2338.0,8.55431993,2381.0,-43.0,ASK,17108604733680000
KRW-ARB,2024-03-19,15:01:11,1710860471496,2339.0,3.1e-07,2381.0,-42.0,ASK,17108604714960000
KRW-ARB,2024-03-19,15:01:11,1710860471467,2339.0,56.166258,2381.0,-42.0,ASK,17108604714670000
KRW-ARB,2024-03-19,15:01:11,1710860471171,2339.0,339.08274169,2381.0,-42.0,BID,17108604711710000
KRW-ARB,2024-03-19,15:01:11,1710860471079,2339.0,145.321175,2381.0,-42.0,BID,17108604710790000
KRW-ARB,2024-03-19,15:01:10,1710860470825,2339.0,18.03976058,2381.0,-42.0,ASK,17108604708250002
KRW-ARB,2024-03-19,15:01:10,1710860470825,2339.0,15.89064502,2381.0,-42.0,ASK,17108604708250001
KRW-ARB,2024-03-19,15:01:10,1710860470825,2339.0,4.25531914,2381.0,-42.0,ASK,17108604708250000
KRW-ARB,2024-03-19,15:01:02,1710860462494,2340.0,4.27350427,2381.0,-41.0,ASK,17108604624940002
KRW-ARB,2024-03-19,15:01:02,1710860462494,2340.0,4273.5042735,2381.0,-41.0,ASK,17108604624940001
KRW-ARB,2024-03-19,15:01:02,1710860462494,2340.0,13.66863416,2381.0,-41.0,ASK,17108604624940000
KRW-ARB,2024-03-19,15:01:02,1710860462491,2340.0,1102.619934,2381.0,-41.0,ASK,17108604624910000
KRW-ARB,2024-03-19,15:01:00,1710860460278,2340.0,211.6850127,2381.0,-41.0,ASK,17108604602780000
KRW-ARB,2024-03-19,15:00:57,1710860457092,2340.0,854.70085471,2381.0,-41.0,ASK,17108604570920000
KRW-ARB,2024-03-19,15:00:56,1710860456356,2344.0,17.06484641,2381.0,-37.0,BID,17108604563560000
KRW-ARB,2024-03-19,15:00:55,1710860455240,2340.0,108.84091786,2381.0,-41.0,ASK,17108604552400004
KRW-ARB,2024-03-19,15:00:55,1710860455240,2340.0,3.22072649,2381.0,-41.0,ASK,17108604552400003
KRW-ARB,2024-03-19,15:00:55,1710860455240,2340.0,1282.05128205,2381.0,-41.0,ASK,17108604552400002
KRW-ARB,2024-03-19,15:00:55,1710860455240,2340.0,4.26257459,2381.0,-41.0,ASK,17108604552400001
KRW-ARB,2024-03-19,15:00:55,1710860455240,2340.0,473.13406538,2381.0,-41.0,ASK,17108604552400000
KRW-ARB,2024-03-19,15:00:51,1710860451367,2340.0,363.77205706,2381.0,-41.0,ASK,17108604513670002
KRW-ARB,2024-03-19,15:00:51,1710860451367,2340.0,5.0,2381.0,-41.0,ASK,17108604513670001
KRW-ARB,2024-03-19,15:00:51,1710860451367,2340.0,58.5783703,2381.0,-41.0,ASK,17108604513670000
KRW-ARB,2024-03-19,15:00:44,1710860444303,2340.0,27.62014636,2381.0,-41.0,ASK,17108604443030000
KRW-ARB,2024-03-19,15:00:44,1710860444009,2340.0,64.47985364,2381.0,-41.0,ASK,17108604440090001
KRW-ARB,2024-03-19,15:00:44,1710860444009,2341.0,107.0,2381.0,-40.0,ASK,17108604440090000
KRW-ARB,2024-03-19,15:00:43,1710860443579,2345.0,9.7e-07,2381.0,-36.0,ASK,17108604435790000
KRW-ARB,2024-03-19,15:00:43,1710860443568,2345.0,205.557303,2381.0,-36.0,ASK,17108604435680000
KRW-ARB,2024-03-19,15:00:43,1710860443466,2345.0,1074.30617725,2381.0,-36.0,BID,17108604434660000
KRW-ARB,2024-03-19,15:00:38,1710860438376,2344.0,21.32196162,2381.0,-37.0,BID,17108604383760000
KRW-ARB,2024-03-19,15:00:37,1710860437934,2342.0,8.6e-07,2381.0,-39.0,ASK,17108604379340000
KRW-ARB,2024-03-19,15:00:37,1710860437743,2342.0,12.15438241,2381.0,-39.0,ASK,17108604377430004
KRW-ARB,2024-03-19,15:00:37,1710860437743,2342.0,21.54888983,2381.0,-39.0,ASK,17108604377430003
KRW-ARB,2024-03-19,15:00:37,1710860437743,2342.0,436.60804043,2381.0,-39.0,ASK,17108604377430002
KRW-ARB,2024-03-19,15:00:37,1710860437743,2342.0,531.98539709,2381.0,-39.0,ASK,17108604377430001
KRW-ARB,2024-03-19,15:00:37,1710860437743,2342.0,42.69854824,2381.0,-39.0,ASK,17108604377430000
KRW-ARB,2024-03-19,15:00:33,1710860433022,2348.0,2.12947189,2381.0,-33.0,BID,17108604330220000
KRW-ARB,2024-03-19,15:00:32,1710860432323,2345.0,6.1e-07,2381.0,-36.0,ASK,17108604323230000
KRW-ARB,2024-03-19,15:00:32,1710860432226,2345.0,639.658848,2381.0,-36.0,ASK,17108604322260000
KRW-ARB,2024-03-19,15:00:24,1710860424888,2350.0,304.41570212,2381.0,-31.0,BID,17108604248880000
KRW-ARB,2024-03-19,15:00:19,1710860419592,2350.0,119.83527273,2381.0,-31.0,BID,17108604195920000
KRW-ARB,2024-03-19,15:00:16,1710860416181,2350.0,339.06008528,2381.0,-31.0,BID,17108604161810000
KRW-ARB,2024-03-19,15:00:11,1710860411591,2350.0,74.17787234,2381.0,-31.0,BID,17108604115910000
KRW-ARB,2024-03-19,15:00:05,1710860405176,2349.0,67.67075077,2381.0,-32.0,ASK,17108604051760000
KRW-ARB,2024-03-19,15:00:05,1710860405065,2349.0,5.2535973,2381.0,-32.0,BID,17108604050650001
KRW-ARB,2024-03-19,15:00:05,1710860405065,2349.0,81.28142097,2381.0,-32.0,BID,17108604050650000
KRW-ARB,2024-03-19,15:00:05,1710860405001,2345.0,18.24171456,2381.0,-36.0,ASK,17108604050010003
KRW-ARB,2024-03-19,15:00:05,1710860405001,2345.0,86.51409902,2381.0,-36.0,ASK,17108604050010002
KRW-ARB,2024-03-19,15:00:05,1710860405001,2345.0,1947.16628892,2381.0,-36.0,ASK,17108604050010001
KRW-ARB,2024-03-19,15:00:05,1710860405001,2345.0,80.27405955,2381.0,-36.0,ASK,17108604050010000
KRW-ARB,2024-03-19,14:59:44,1710860384901,2345.0,66.318686,2381.0,-36.0,ASK,17108603849010000
KRW-ARB,2024-03-19,14:59:40,1710860380923,2348.0,1074.30617725,2381.0,-33.0,BID,17108603809230001
KRW-ARB,2024-03-19,14:59:40,1710860380923,2348.0,16908.001976,2381.0,-33.0,BID,17108603809230000
KRW-ARB,2024-03-19,14:59:37,1710860377696,2348.0,130.522473,2381.0,-33.0,BID,17108603776960000
KRW-ARB,2024-03-19,14:59:33,1710860373565,2348.0,323.28787211,2381.0,-33.0,BID,17108603735650000
KRW-ARB,2024-03-19,14:59:32,1710860372167,2348.0,339.46351003,2381.0,-33.0,BID,17108603721670000
KRW-ARB,2024-03-19,14:59:32,1710860372083,2348.0,255.13431212,2381.0,-33.0,BID,17108603720830000
KRW-ARB,2024-03-19,14:59:31,1710860371389,2348.0,737.08241786,2381.0,-33.0,BID,17108603713890000
KRW-ARB,2024-03-19,14:59:31,1710860371252,2348.0,289.04232282,2381.0,-33.0,BID,17108603712520000
KRW-ARB,2024-03-19,14:59:31,1710860371181,2348.0,1137.81675484,2381.0,-33.0,BID,17108603711810000
KRW-ARB,2024-03-19,14:59:30,1710860370984,2348.0,237.57067751,2381.0,-33.0,BID,17108603709840000
KRW-ARB,2024-03-19,14:59:30,1710860370902,2348.0,136.19527517,2381.0,-33.0,BID,17108603709020000
KRW-ARB,2024-03-19,14:59:30,1710860370832,2348.0,363.279706,2381.0,-33.0,BID,17108603708320000
KRW-ARB,2024-03-19,14:59:30,1710860370831,2348.0,485.1980106,2381.0,-33.0,BID,17108603708310000
KRW-ARB,2024-03-19,14:59:30,1710860370808,2348.0,416.30369173,2381.0,-33.0,BID,17108603708080000
KRW-ARB,2024-03-19,14:59:30,1710860370151,2348.0,4300.0,2381.0,-33.0,BID,17108603701510000
KRW-ARB,2024-03-19,14:59:27,1710860367449,2345.0,25.59767096,2381.0,-36.0,ASK,17108603674490000
KRW-ARB,2024-03-19,14:59:25,1710860365073,2345.0,37.30100467,2381.0,-36.0,ASK,17108603650730000
KRW-ARB,2024-03-19,14:59:18,1710860358209,2345.0,407.6605572,2381.0,-36.0,ASK,17108603582090001
KRW-ARB,2024-03-19,14:59:18,1710860358209,2347.0,18.9606032,2381.0,-34.0,ASK,17108603582090000
KRW-ARB,2024-03-19,14:59:15,1710860355684,2347.0,3.42380807,2381.0,-34.0,BID,17108603556840000
KRW-ARB,2024-03-19,14:59:15,1710860355588,2346.0,57.69469683,2381.0,-35.0,BID,17108603555880000
KRW-GAS,2024-03-19,15:11:28,1710861088123,8670.0,74.89314205,9262.0,-592.0,ASK,17108610881230000
KRW-GAS,2024-03-19,15:11:16,1710861076297,8671.0,51.55689447,9262.0,-591.0,ASK,17108610762970001
KRW-GAS,2024-03-19,15:11:16,1710861076297,8671.0,30.74010454,9262.0,-591.0,ASK,17108610762970000
KRW-GAS,2024-03-19,15:11:09,1710861069697,8685.0,55.96635041,9262.0,-577.0,ASK,17108610696970001
KRW-GAS,2024-03-19,15:11:09,1710861069697,8685.0,46.65975312,9262.0,-577.0,ASK,17108610696970000
KRW-GAS,2024-03-19,15:11:09,1710861069594,8685.0,76.50175004,9262.0,-577.0,ASK,17108610695940003
KRW-GAS,2024-03-19,15:11:09,1710861069594,8685.0,235.12650604,9262.0,-577.0,ASK,17108610695940002
KRW-GAS,2024-03-19,15:11:09,1710861069594,8685.0,204.0773892,9262.0,-577.0,ASK,17108610695940001
KRW-GAS,2024-03-19,15:11:09,1710861069594,8685.0,92.57833372,9262.0,-577.0,ASK,17108610695940000
KRW-GAS,2024-03-19,15:11:01,1710861061305,8685.0,5.5e-07,9262.0,-577.0,ASK,17108610613050000
KRW-GAS,2024-03-19,15:11:01,1710861061299,8685.0,23.028209,9262.0,-577.0,ASK,17108610612990000
KRW-GAS,2024-03-19,15:10:29,1710861029070,8685.0,396.99999989,9262.0,-577.0,BID,17108610290700001
KRW-GAS,2024-03-19,15:10:29,1710861029070,8684.0,1.1e-07,9262.0,-578.0,BID,17108610290700000
KRW-GAS,2024-03-19,15:10:29,1710861029009,8684.0,199.216951,9262.0,-578.0,BID,17108610290090000
KRW-GAS,2024-03-19,15:10:20,1710861020699,8681.0,1.15194102,9262.0,-581.0,ASK,17108610206990001
KRW-GAS,2024-03-19,15:10:20,1710861020699,8681.0,107.72630165,9262.0,-581.0,ASK,17108610206990000
KRW-GAS,2024-03-19,15:10:20,1710861020688,8684.0,0.57588668,9262.0,-578.0,ASK,17108610206880000
KRW-GAS,2024-03-19,15:10:20,1710861020648,8685.0,9e-08,9262.0,-577.0,ASK,17108610206480000
KRW-GAS,2024-03-19,15:10:20,1710861020604,8685.0,231.521301,9262.0,-577.0,ASK,17108610206040000
KRW-GAS,2024-03-19,15:10:20,1710861020399,8686.0,1.15127791,9262.0,-576.0,ASK,17108610203990004
KRW-GAS,2024-03-19,15:10:20,1710861020399,8686.0,56.92107507,9262.0,-576.0,ASK,17108610203990003
KRW-GAS,2024-03-19,15:10:20,1710861020399,8686.0,207.49884499,9262.0,-576.0,ASK,17108610203990002
KRW-GAS,2024-03-19,15:10:20,1710861020399,8686.0,239.06851524,9262.0,-576.0,ASK,17108610203990001
KRW-GAS,2024-03-19,15:10:20,1710861020399,8686.0,2.69660831,9262.0,-576.0,ASK,17108610203990000
KRW-GAS,2024-03-19,15:10:20,1710861020348,8686.0,120.47951244,9262.0,-576.0,ASK,17108610203480001
KRW-GAS,2024-03-19,15:10:20,1710861020348,8686.0,0.82161956,9262.0,-576.0,ASK,17108610203480000
KRW-GAS,2024-03-19,15:10:10,1710861010130,8686.0,93.30883456,9262.0,-576.0,ASK,17108610101300002
KRW-GAS,2024-03-19,15:10:10,1710861010130,8686.0,23.02555836,9262.0,-576.0,ASK,17108610101300001
KRW-GAS,2024-03-19,15:10:10,1710861010130,8686.0,19.71479308,9262.0,-576.0,ASK,17108610101300000
KRW-GAS,2024-03-19,15:10:03,1710861003822,8686.0,10.06638717,9262.0,-576.0,ASK,17108610038220000
KRW-GAS,2024-03-19,15:09:46,1710860986009,8691.0,63.91856424,9262.0,-571.0,BID,17108609860090000
KRW-GAS,2024-03-19,15:09:44,1710860984663,8691.0,11.50615579,9262.0,-571.0,BID,17108609846630000
KRW-GAS,2024-03-19,15:09:39,1710860979443,8691.0,21.3,9262.0,-571.0,BID,17108609794430000
KRW-GAS,2024-03-19,15:09:29,1710860969235,8698.0,1.72453435,9262.0,-564.0,BID,17108609692350001
KRW-GAS,2024-03-19,15:09:29,1710860969235,8692.0,2e-08,9262.0,-570.0,BID,17108609692350000
KRW-GAS,2024-03-19,15:09:06,1710860946508,8686.0,28.06354114,9262.0,-576.0,ASK,17108609465080000
KRW-GAS,2024-03-19,15:08:29,1710860909632,8692.0,129.01194364,9262.0,-570.0,BID,17108609096320000
KRW-GAS,2024-03-19,15:08:29,1710860909538,8692.0,44.06941843,9262.0,-570.0,ASK,17108609095380000
KRW-GAS,2024-03-19,15:08:22,1710860902560,8684.0,0.57683653,9262.0,-578.0,ASK,17108609025600000
KRW-GAS,2024-03-19,15:08:21,1710860901462,8684.0,0.80700945,9262.0,-578.0,ASK,17108609014620000
KRW-GAS,2024-03-19,15:08:08,1710860888797,8706.0,0.57443142,9262.0,-556.0,BID,17108608887970000
KRW-GAS,2024-03-19,15:07:58,1710860878732,8699.0,95.0,9262.0,-563.0,BID,17108608787320002
KRW-GAS,2024-03-19,15:07:58,1710860878732,8699.0,0.69589082,9262.0,-563.0,BID,17108608787320001
KRW-GAS,2024-03-19,15:07:58,1710860878732,8699.0,18.82423862,9262.0,-563.0,BID,17108608787320000
